# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Apr  4 02:11:39 2026
#
# User preference: *
#
# CONSTRAINT:  where (pl_orbsmaxstr < 0.1
# CONSTRAINT:  and pl_radjstr > 1
# CONSTRAINT:  and pl_bmassjstr > 0.36)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN disc_year:      Discovery Year
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_orbinclerr1: Inclination Upper Unc. [deg]
# COLUMN pl_orbinclerr2: Inclination Lower Unc. [deg]
# COLUMN pl_orbincllim:  Inclination Limit Flag
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_lumerr1:     Stellar Luminosity Upper Unc. [log(Solar)]
# COLUMN st_lumerr2:     Stellar Luminosity Lower Unc. [log(Solar)]
# COLUMN st_lumlim:      Stellar Luminosity Limit Flag
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_ageerr1:     Stellar Age Upper Unc. [Gyr]
# COLUMN st_ageerr2:     Stellar Age Lower Unc. [Gyr]
# COLUMN st_agelim:      Stellar Age Limit Flag
# COLUMN st_dens:        Stellar Density [g/cm**3]
# COLUMN st_denserr1:    Stellar Density Upper Unc. [g/cm**3]
# COLUMN st_denserr2:    Stellar Density Lower Unc. [g/cm**3]
# COLUMN st_denslim:     Stellar Density Limit Flag
# COLUMN st_vsin:        Stellar Rotational Velocity [km/s]
# COLUMN st_vsinerr1:    Stellar Rotational Velocity [km/s] Upper Unc.
# COLUMN st_vsinerr2:    Stellar Rotational Velocity [km/s] Lower Unc.
# COLUMN st_vsinlim:     Stellar Rotational Velocity Limit Flag
# COLUMN st_rotp:        Stellar Rotational Period [days]
# COLUMN st_rotperr1:    Stellar Rotational Period [days] Upper Unc.
# COLUMN st_rotperr2:    Stellar Rotational Period [days] Lower Unc.
# COLUMN st_rotplim:     Stellar Rotational Period Limit Flag
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
#
pl_name,hostname,disc_year,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_age,st_ageerr1,st_ageerr2,st_agelim,st_dens,st_denserr1,st_denserr2,st_denslim,st_vsin,st_vsinerr1,st_vsinerr2,st_vsinlim,st_rotp,st_rotperr1,st_rotperr2,st_rotplim,rastr,ra,decstr,dec
HD 83443 b,HD 83443,2002,2.98562800000,0.00000500000,-0.00000500000,0,0.0406000000,0.0004000000,-0.0004000000,0,1.25000000,,,0,0.40200000,0.00800000,-0.00800000,0,Msini,0.250000,,,0,0.012000,0.007000,-0.006000,0,,,,,,,,,,,,,K0 V,5442.00,17.00,-17.00,0,0.940000,0.020000,-0.020000,0,1.000000,0.030000,-0.030000,0,0.3400,0.0300,-0.0300,0,[Fe/H],-0.10403,0.00110,-0.00111,0,4.390000,0.040000,-0.040000,0,2.6400,2.4900,-2.4900,0,1.320000,0.280000,-0.280000,0,1.3000,0.5000,-0.5000,0,35.30000,,,0,09h37m11.86s,144.2994103,-43d16m21.80s,-43.2727210
HD 86081 b,HD 86081,2006,2.13784310000,0.00000310000,-0.00000310000,0,0.0346000000,0.0027000000,-0.0027000000,0,1.21000000,,,0,1.48000000,0.23000000,-0.23000000,0,Msini,1.030000,,,0,0.011900,0.004700,-0.004700,0,,,,,,,,,,,,,F8,5939.00,,,0,1.460000,0.140000,-0.140000,0,1.210000,0.280000,-0.280000,0,0.2200,,,0,[Fe/H],0.38000,0.08000,-0.08000,0,4.180000,0.030000,-0.030000,0,3.6100,0.8600,-0.8600,0,0.351247,0.087443,-0.056116,0,4.2000,0.5000,-0.5000,0,,,,,09h56m05.85s,149.0243714,-03d48m30.08s,-3.8083543
HD 88133 b,HD 88133,2004,3.41488400000,0.00003000000,-0.00003000000,0,0.0479000000,0.0033000000,-0.0033000000,0,1.23000000,,,0,1.02000000,0.61000000,-0.28000000,0,Mass,0.678000,,,0,0.031000,0.021000,-0.021000,0,,,,,,,,,15.00000,6.00000,-5.00000,0,G5,5392.00,,,0,2.200000,,,0,1.260000,,,0,0.3400,0.0400,-0.0400,0,[Fe/H],0.49678,0.01123,-0.01084,0,3.880000,,,0,5.3700,0.9100,-0.9100,0,0.158364,0.052382,-0.025492,0,2.2000,0.3000,-0.3000,0,,,,,10h10m07.66s,152.5319349,+18d11m08.62s,18.1857284
HIP 14810 b,HIP 14810,2005,6.67389200000,0.00000800000,-0.00000800000,0,0.0696000000,0.0044000000,-0.0044000000,0,1.16000000,,,0,3.90000000,0.49000000,-0.49000000,0,Msini,3.100000,,,0,0.143990,0.000870,-0.000870,0,,,,,,,,,,,,,G5,5544.00,,,0,1.070000,0.080000,-0.080000,0,1.010000,0.190000,-0.190000,0,0.2400,,,0,[Fe/H],-0.01000,0.06000,-0.06000,0,4.320000,0.010000,-0.010000,0,5.8400,2.4200,-2.4200,0,1.277783,0.270560,-0.243550,0,0.5400,0.5000,-0.5000,0,,,,,03h11m14.23s,47.8092750,+21d05m49.67s,21.0971302
HIP 65 A b,HIP 65 A,2020,0.98097340000,0.00000310000,-0.00000310000,0,0.0178200000,0.0002000000,-0.0002100000,0,2.03000000,0.61000000,-0.49000000,0,3.21300000,0.07800000,-0.07800000,0,Mass,0.480000,0.610000,-0.260000,0,0.000000,,,0,661.0000,28.0000,-29.0000,0,1411.00,15.00,-15.00,0,77.18000,0.92000,-1.00000,0,K4 V,4590.00,49.00,-49.00,0,0.724200,0.008100,-0.009100,0,0.781000,0.027000,-0.027000,0,0.1800,0.0800,-0.0800,0,[Fe/H],-0.67799,0.01565,-0.01774,0,4.611000,0.011000,-0.010000,0,4.1000,4.3000,-2.8000,0,2.898000,0.085000,-0.074000,0,2.5000,,,1,13.20000,1.90000,-1.40000,0,00h00m44.55s,0.1856063,-54d49m50.96s,-54.8308228
HIP 86221 b,HIP 86221,2021,2.22400000000,0.00040000000,-0.00050000000,0,0.0310000000,,,0,1.25000000,,,0,0.71000000,,,0,Msini,0.452000,,,0,0.086000,,,0,,,,,,,,,,,,,K5 V,,,,,,,,,0.790000,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17h37m10.77s,264.2948750,+27d53m47.01s,27.8963910
HIP 91258 b,HIP 91258,2013,5.05050000000,0.00150000000,-0.00150000000,0,0.0600000000,0.0000000000,0.0000000000,0,1.23000000,,,0,1.09000000,0.21000000,-0.21000000,0,Msini,0.740000,,,0,0.020000,0.010000,-0.010000,0,,,,,,,,,,,,,G5 V,5519.00,70.00,-70.00,0,0.890000,0.030000,-0.030000,0,0.970000,0.280000,-0.280000,0,0.2300,,,0,[Fe/H],-0.22200,,,0,4.530000,0.120000,-0.120000,0,2.4000,2.4000,-2.4000,0,1.919253,0.511759,-0.383860,0,3.5000,0.5000,-0.5000,0,,,,,18h36m53.07s,279.2211173,+61d42m05.42s,61.7015065
HS Psc b,HS Psc,2024,3.98600000000,0.04400000000,-0.00300000000,0,0.0435000000,0.0017000000,-0.0017000000,0,1.21000000,,,0,1.46000000,0.56000000,-0.44000000,0,Msini,1.010000,,,0,0.270000,0.210000,-0.270000,0,,,,,,,,,,,,,K7 V,4203.00,116.00,-116.00,0,0.650000,0.070000,-0.070000,0,0.690000,0.070000,-0.070000,0,-0.0500,0.0900,-0.0900,0,[Fe/H],-0.91364,0.02423,-0.02566,0,4.660000,0.030000,-0.030000,0,0.1330,0.0150,-0.0200,0,3.437016,1.264186,-0.958996,0,29.7000,3.1000,-3.1000,0,1.08600,0.00300,-0.00300,0,01h37m23.37s,24.3473790,+26d57m10.09s,26.9528036
K2-107 b,K2-107,2017,3.31395900000,0.00002400000,-0.00002400000,0,0.0475000000,0.0006000000,-0.0006000000,0,1.42564011,0.04906771,-0.04906771,0,0.84000000,0.08000000,-0.08000000,0,Mass,0.350000,0.100000,-0.100000,0,0.000000,,,0,,,,,1649.00,39.00,-39.00,0,82.36105,0.33571,-0.26324,0,F9 IV,6061.00,96.00,-96.00,0,1.810000,0.060000,-0.060000,0,1.300000,0.050000,-0.050000,0,0.1400,0.0600,-0.0600,0,[Fe/H],0.46446,0.01908,-0.01996,0,4.040000,0.030000,-0.030000,0,4.2500,1.7500,-1.7500,0,0.457000,0.059000,-0.055000,0,4.6000,0.5000,-0.5000,0,,,,,18h59m56.49s,284.9853550,-22d17m36.31s,-22.2934206
K2-113 b,K2-113,2017,5.81768500000,0.00004100000,-0.00004100000,0,0.0642000000,0.0009000000,-0.0009000000,0,1.08305826,0.03122491,-0.03122491,0,1.29000000,0.13000000,-0.14000000,0,Mass,1.970000,0.610000,-0.530000,0,0.000000,,,0,277.3900,,,0,1098.00,23.00,-23.00,0,86.21000,0.20000,-0.21000,0,G,5660.00,87.00,-87.00,0,1.240000,0.030000,-0.030000,0,1.040000,0.040000,-0.040000,0,0.2700,0.0600,-0.0600,0,[Fe/H],0.00860,0.09177,-0.08432,0,4.270000,0.030000,-0.030000,0,5.9000,2.7000,-3.4000,0,0.987000,0.145000,-0.130000,0,2.0600,0.7700,-0.7700,0,,,,,01h17m47.85s,19.4493823,+06d52m07.85s,6.8688469
K2-132 b,K2-132,2017,9.17510000000,0.00230000000,-0.00270000000,0,0.0916000000,0.0006000000,-0.0006000000,0,1.30000000,0.07000000,-0.07000000,0,0.49000000,0.06000000,-0.06000000,0,Mass,0.277000,,,0,0.290000,0.049000,-0.049000,0,293.3740,,,0,1586.00,10.00,-10.00,0,77.46000,0.47000,-0.51000,0,,4840.00,90.00,-90.00,0,3.850000,0.130000,-0.130000,0,1.080000,0.080000,-0.080000,0,-0.0100,0.0800,-0.0800,0,[Fe/H],0.94349,0.00930,-0.00950,0,3.297000,0.007000,-0.007000,0,8.5000,4.5000,-2.8000,0,0.026400,0.000800,-0.000800,0,3.3600,0.2500,-0.2500,0,,,,,12h08m39.90s,182.1662666,-08d44m49.98s,-8.7472172
K2-140 b,K2-140,2017,6.56918800000,0.00003100000,-0.00003100000,0,0.0680000000,0.0010000000,-0.0010000000,0,1.21000000,0.09000000,-0.09000000,0,0.93000000,0.04000000,-0.04000000,0,Mass,0.660000,0.180000,-0.180000,0,0.000000,,,0,204.0000,10.0000,-10.0000,0,962.00,28.00,-28.00,0,88.30000,0.10000,-0.10000,0,G6 V,5585.00,120.00,-120.00,0,1.060000,0.070000,-0.060000,0,0.960000,0.060000,-0.040000,0,0.1000,0.1000,-0.1000,0,[Fe/H],-0.04915,0.02320,-0.02399,0,4.400000,0.200000,-0.200000,0,9.8000,3.4000,-4.6000,0,1.133000,0.284000,-0.284000,0,3.6000,1.0000,-1.0000,0,14.60000,4.10000,-4.10000,0,12h32m32.96s,188.1373172,-09d36m27.40s,-9.6076115
K2-237 b,K2-237,2018,2.18053332000,0.00000054000,-0.00000054000,0,0.0355200000,0.0005100000,-0.0006000000,0,1.43300000,0.05600000,-0.04900000,0,1.36600000,0.11000000,-0.09200000,0,Mass,0.577000,0.069000,-0.064000,0,0.030000,0.033000,-0.021000,0,1860.0000,210.0000,-180.0000,0,1759.00,49.00,-42.00,0,88.37000,1.00000,-0.88000,0,F9 V,6180.00,160.00,-140.00,0,1.236000,0.043000,-0.036000,0,1.256000,0.055000,-0.062000,0,0.3370,0.0760,-0.0760,0,[Fe/H],0.30320,0.05474,-0.04792,0,4.353000,0.022000,-0.029000,0,1.0900,1.5000,-0.7800,0,0.937000,0.073000,-0.085000,0,11.7600,0.9000,-0.9000,0,5.07000,0.02000,-0.02000,0,16h55m04.52s,253.7688479,-28d42m38.10s,-28.7105836
K2-238 b,K2-238,2018,3.20466000000,0.00003000000,-0.00003000000,0,0.0460000000,0.0070000000,-0.0060000000,0,1.30000000,0.15000000,-0.14000000,0,0.86000000,0.13000000,-0.12000000,0,Mass,0.560000,0.250000,-0.160000,0,0.000000,,,0,,,,,1587.00,75.00,-76.00,0,84.50000,1.80000,-1.50000,0,G2 V,5630.00,78.00,-78.00,0,1.590000,0.160000,-0.160000,0,1.190000,0.080000,-0.080000,0,0.3400,0.0400,-0.0400,0,[Fe/H],0.36000,,,0,4.110000,0.070000,-0.070000,0,5.6300,1.0500,-1.9700,0,0.077500,0.000400,-0.000300,0,3.7800,0.5700,-0.5700,0,,,,,23h10m49.04s,347.7043164,-07d51m27.21s,-7.8575592
K2-260 b,K2-260,2018,2.62669762000,0.00000066000,-0.00000066000,0,0.0439200000,0.0005700000,-0.0006300000,0,1.64300000,0.05800000,-0.07300000,0,1.72000000,0.34000000,-0.35000000,0,Mass,0.480000,0.120000,-0.110000,0,0.053000,0.051000,-0.036000,0,2520.0300,,,0,2090.00,35.00,-39.00,0,89.18000,0.58000,-0.83000,0,F6 V,6860.00,150.00,-160.00,0,1.755000,0.061000,-0.078000,0,1.637000,0.065000,-0.069000,0,0.3340,0.0520,-0.0610,0,[Fe/H],0.78817,0.03269,-0.03843,0,4.161000,0.044000,-0.030000,0,0.6500,0.4300,-0.3700,0,0.424000,0.067000,-0.039000,0,16.0000,2.0000,-2.0000,0,,,,,05h07m28.16s,76.8673317,+16d52m03.70s,16.8676948
K2-29 b,K2-29,2016,3.25883210000,0.00000190000,-0.00000190000,0,0.0421700000,0.0002400000,-0.0002400000,0,1.19000000,0.02000000,-0.02000000,0,0.73000000,0.04000000,-0.04000000,0,Mass,0.530000,0.040000,-0.040000,0,0.066000,0.022000,-0.022000,0,293.0000,30.0000,-30.0000,0,1171.00,10.00,-10.00,0,86.65600,0.11000,-0.08000,0,G7 V,5358.00,38.00,-38.00,0,0.860000,0.010000,-0.010000,0,0.940000,0.020000,-0.020000,0,0.1600,0.0300,-0.0300,0,[Fe/H],-0.29533,0.02665,-0.05617,0,4.540000,0.012000,-0.012000,0,2.6000,1.2000,-1.2000,0,2.900000,0.510000,-0.440000,0,3.7000,0.5000,-0.5000,0,10.79000,0.02000,-0.02000,0,04h10m40.90s,62.6704220,+24d24m05.96s,24.4016558
K2-30 b,K2-30,2016,4.09850300000,0.00001100000,-0.00001100000,0,0.0483900000,0.0007600000,-0.0007600000,0,1.03900000,0.05000000,-0.05100000,0,0.57900000,0.02800000,-0.02700000,0,Mass,0.640000,0.098000,-0.080000,0,0.000000,,,0,299.0000,227.0000,-227.0000,0,1092.00,19.00,-20.00,0,86.92000,0.26000,-0.24000,0,G6 V,5425.00,40.00,-40.00,0,0.844000,0.032000,-0.032000,0,0.900000,0.043000,-0.042000,0,-0.1500,0.0500,-0.0500,0,[Fe/H],-0.25649,0.03609,-0.03765,0,4.540000,0.029000,-0.027000,0,3.9000,2.1000,-1.9000,0,2.110000,0.220000,-0.190000,0,1.4000,0.3000,-0.3000,0,,,,,03h29m22.09s,52.3420548,+22d17m57.66s,22.2993491
K2-31 b,K2-31,2016,1.25785000000,0.00000200000,-0.00000200000,0,0.0220000000,0.0018000000,-0.0018000000,0,1.06000000,0.35000000,-0.35000000,0,1.77400000,0.07900000,-0.07900000,0,Mass,0.032000,0.025000,-0.013000,0,0.000000,,,0,1272.0000,121.0000,-121.0000,0,1688.00,47.00,-47.00,0,79.90000,0.80000,-0.80000,0,G7 V,5280.00,70.00,-70.00,0,0.780000,0.070000,-0.070000,0,0.910000,0.060000,-0.060000,0,0.0800,0.0500,-0.0500,0,[Fe/H],-0.11028,0.02954,-0.03494,0,4.600000,0.070000,-0.070000,0,,,,,1.192894,0.308360,-0.217635,0,2.6000,0.5000,-0.5000,0,18.38000,0.06000,-0.06000,0,16h21m45.73s,245.4405531,-23d32m53.78s,-23.5482730
K2-34 b,K2-34,2016,2.99563480000,0.00000020000,-0.00000020000,0,0.0442000000,0.0020000000,-0.0020000000,0,1.22669495,0.05174422,-0.05263637,0,1.69800000,0.06100000,-0.05000000,0,Mass,0.940000,0.150000,-0.150000,0,0.000000,,,0,963.5660,,,0,1687.00,24.00,-25.00,0,82.23000,0.19000,-0.19000,0,F,6168.00,46.00,-76.00,0,1.420000,0.060000,-0.050000,0,1.160000,0.040000,-0.040000,0,0.0100,0.0300,-0.0400,0,[Fe/H],0.39970,0.01746,-0.02760,0,4.200000,0.030000,-0.030000,0,2.8800,0.2600,-0.2400,0,0.675000,0.037000,-0.035000,0,6.3100,0.2000,-0.2000,0,,,,,08h30m18.89s,127.5787231,+22d14m09.31s,22.2359194
K2-97 b,K2-97,2016,8.40711500000,0.00002300000,-0.00002300000,0,0.0854000000,0.0044000000,-0.0033000000,0,1.20000000,0.11000000,-0.11000000,0,0.54900000,0.05900000,-0.04600000,0,Mass,0.392000,0.140000,-0.100000,0,0.207000,0.039000,-0.038000,0,114.1490,,,0,1566.00,49.00,-50.00,0,75.50000,1.60000,-1.80000,0,,4673.00,95.00,-93.00,0,4.140000,0.280000,-0.260000,0,1.170000,0.190000,-0.130000,0,0.3280,0.0790,-0.0810,0,[Fe/H],0.86688,0.04641,-0.04471,0,3.276000,0.085000,-0.077000,0,7.5000,4.0000,-3.2000,0,0.023500,0.006500,-0.004800,0,2.8000,1.6000,-1.6000,0,,,,,08h31m03.08s,127.7628370,+10d50m51.21s,10.8475571
KELT-1 b,KELT-1,2012,1.21751400000,0.00001500000,-0.00001500000,0,0.0246600000,0.0001600000,-0.0001600000,0,1.11000000,0.03200000,-0.02200000,0,27.23000000,0.50000000,-0.48000000,0,Mass,24.700000,1.400000,-1.900000,0,0.009900,0.010000,-0.006900,0,5165.9200,,,0,2361.00,,,0,87.80000,1.30000,-1.90000,0,,6516.00,49.00,-49.00,0,1.471000,0.045000,-0.035000,0,1.335000,0.063000,-0.063000,0,0.0520,0.0790,-0.0790,0,[Fe/H],0.54500,0.03000,-0.02700,0,4.228000,0.014000,-0.021000,0,,,,,0.620587,0.188845,-0.119668,0,56.0000,2.0000,,0,,,,,00h01m26.90s,0.3620995,+39d23m01.66s,39.3837953
KELT-10 b,KELT-10,2016,4.16627390000,0.00000630000,-0.00000630000,0,0.0525000000,0.0008600000,-0.0009700000,0,1.39900000,0.06900000,-0.04900000,0,0.67900000,0.03900000,-0.03800000,0,Mass,0.308000,0.033000,-0.040000,0,,,,,600.0000,50.0000,-40.0000,0,1377.00,28.00,-23.00,0,88.61000,0.86000,-0.74000,0,G0 V,5948.00,74.00,-74.00,0,1.209000,0.047000,-0.035000,0,1.112000,0.055000,-0.061000,0,0.0900,0.1100,-0.1000,0,[Fe/H],0.21748,0.04259,-0.03851,0,4.319000,0.020000,-0.030000,0,4.5000,0.7000,-0.7000,0,0.889000,0.062000,-0.088000,0,2.5800,0.1200,-0.1200,0,,,,,18h58m11.61s,284.5483823,-47d00m11.91s,-47.0033072
KELT-12 b,KELT-12,2017,5.03162300000,0.00003200000,-0.00003100000,0,0.0670800000,0.0009700000,-0.0013000000,0,1.78000000,0.17000000,-0.16000000,0,0.95000000,0.14000000,-0.14000000,0,Mass,0.209000,0.071000,-0.053000,0,0.000000,,,0,1749.0000,235.0000,-213.0000,0,1800.00,57.00,-57.00,0,84.47000,1.10000,-0.95000,0,,6279.00,51.00,-51.00,0,2.370000,0.170000,-0.170000,0,1.591000,0.070000,-0.093000,0,0.1900,0.0840,-0.0850,0,[Fe/H],0.89209,0.06215,-0.06602,0,3.889000,0.051000,-0.050000,0,2.2000,0.1000,-0.1000,0,0.168000,0.035000,-0.028000,0,,,,,,,,,17h50m33.72s,267.6404906,+36d34m12.63s,36.5701761
KELT-14 b,KELT-14,2016,1.71005660000,0.00000320000,-0.00000260000,0,0.0300500000,0.0003100000,-0.0003100000,0,1.74300000,0.04700000,-0.04700000,0,1.28400000,0.03200000,-0.03200000,0,Mass,0.322000,0.025000,-0.025000,0,0.000000,,,0,826.1130,,,0,1970.00,50.00,-50.00,0,78.30000,0.30000,-0.30000,0,G4,5720.00,130.00,-130.00,0,1.520000,0.030000,-0.030000,0,1.239000,0.039000,-0.039000,0,0.3200,0.0900,-0.0900,0,[Fe/H],0.27875,0.05970,-0.05865,0,4.166000,0.016000,-0.016000,0,5.1100,0.8000,-0.8000,0,0.495000,0.025000,-0.025000,0,3.3000,0.8000,-0.8000,0,,,,,07h13m12.34s,108.3014090,-42d24m35.14s,-42.4097623
KELT-15 b,KELT-15,2016,3.32944000000,0.00001600000,-0.00001600000,0,0.0461300000,0.0006500000,-0.0006500000,0,1.74000000,0.20000000,-0.20000000,0,1.31000000,0.43000000,-0.43000000,0,Mass,0.360000,0.110000,-0.100000,0,0.000000,,,0,1612.7618,,,0,1642.00,45.00,-25.00,0,88.30000,1.45000,-1.45000,0,,6003.00,54.00,-54.00,0,1.780000,0.210000,-0.210000,0,2.060000,0.750000,-0.750000,0,0.0500,,,0,[Fe/H],0.41162,0.05525,-0.03504,0,4.170000,0.030000,-0.030000,0,,,,,0.510000,0.060000,-0.060000,0,7.6000,0.4000,-0.4000,0,,,,,07h49m39.59s,117.4149764,-52d07m13.61s,-52.1204471
KELT-16 b,KELT-16,2017,0.96899510000,0.00000240000,-0.00000240000,0,0.0204400000,0.0002400000,-0.0002600000,0,1.41500000,0.08400000,-0.06700000,0,2.75000000,0.16000000,-0.15000000,0,Mass,1.200000,0.180000,-0.180000,0,0.000000,,,0,6992.0328,,,0,2453.00,55.00,-47.00,0,84.40000,3.00000,-2.30000,0,F7 V,6236.00,54.00,-54.00,0,1.360000,0.064000,-0.053000,0,1.211000,0.043000,-0.046000,0,-0.0020,0.0860,-0.0850,0,[Fe/H],0.40140,0.04420,-0.03967,0,4.253000,0.031000,-0.036000,0,3.1000,0.3000,-0.3000,0,0.679000,0.079000,-0.081000,0,7.6000,0.5000,-0.5000,0,,,,,20h57m04.45s,314.2685227,+31d39m39.67s,31.6610186
KELT-17 b,KELT-17,2016,3.08017160000,0.00000530000,-0.00000520000,0,0.0488100000,0.0006500000,-0.0006100000,0,1.52500000,0.06500000,-0.06000000,0,1.31000000,0.28000000,-0.29000000,0,Mass,0.460000,0.120000,-0.110000,0,,,,,3331.8707,,,0,2087.00,32.00,-33.00,0,84.87000,0.45000,-0.43000,0,A,7454.00,49.00,-49.00,0,1.645000,0.060000,-0.055000,0,1.635000,0.066000,-0.061000,0,-0.0180,0.0740,-0.0720,0,[Fe/H],0.87564,0.03445,-0.03303,0,4.220000,0.022000,-0.024000,0,0.6500,0.1500,-0.1500,0,0.518000,0.045000,-0.042000,0,44.2000,1.5000,-1.3000,0,,,,,08h22m28.18s,125.6174070,+13d44m07.11s,13.7353093
