# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Mar 31 19:34:59 2026
#
# User preference: *
#
# CONSTRAINT:  where (pl_orbperstr < 10
# CONSTRAINT:  and pl_orbsmaxstr < 3
# CONSTRAINT:  and pl_radjstr > 1
# CONSTRAINT:  and pl_bmassjstr > 1)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN pl_ratdor:      Ratio of Semi-Major Axis to Stellar Radius
# COLUMN pl_ratdorerr1:  Ratio of Semi-Major Axis to Stellar Radius Upper Unc.
# COLUMN pl_ratdorerr2:  Ratio of Semi-Major Axis to Stellar Radius Lower Unc.
# COLUMN pl_ratdorlim:   Ratio of Semi-Major Axis to Stellar Radius Limit Flag
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_lumerr1:     Stellar Luminosity Upper Unc. [log(Solar)]
# COLUMN st_lumerr2:     Stellar Luminosity Lower Unc. [log(Solar)]
# COLUMN st_lumlim:      Stellar Luminosity Limit Flag
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_ageerr1:     Stellar Age Upper Unc. [Gyr]
# COLUMN st_ageerr2:     Stellar Age Lower Unc. [Gyr]
# COLUMN st_agelim:      Stellar Age Limit Flag
# COLUMN st_dens:        Stellar Density [g/cm**3]
# COLUMN st_denserr1:    Stellar Density Upper Unc. [g/cm**3]
# COLUMN st_denserr2:    Stellar Density Lower Unc. [g/cm**3]
# COLUMN st_denslim:     Stellar Density Limit Flag
# COLUMN st_vsin:        Stellar Rotational Velocity [km/s]
# COLUMN st_vsinerr1:    Stellar Rotational Velocity [km/s] Upper Unc.
# COLUMN st_vsinerr2:    Stellar Rotational Velocity [km/s] Lower Unc.
# COLUMN st_vsinlim:     Stellar Rotational Velocity Limit Flag
# COLUMN st_rotp:        Stellar Rotational Period [days]
# COLUMN st_rotperr1:    Stellar Rotational Period [days] Upper Unc.
# COLUMN st_rotperr2:    Stellar Rotational Period [days] Lower Unc.
# COLUMN st_rotplim:     Stellar Rotational Period Limit Flag
# COLUMN st_radv:        Systemic Radial Velocity [km/s]
# COLUMN st_radverr1:    Systemic Radial Velocity Upper Unc. [km/s]
# COLUMN st_radverr2:    Systemic Radial Velocity Lower Unc. [km/s]
# COLUMN st_radvlim:     Systemic Radial Velocity Limit Flag
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
#
pl_name,hostname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_age,st_ageerr1,st_ageerr2,st_agelim,st_dens,st_denserr1,st_denserr2,st_denslim,st_vsin,st_vsinerr1,st_vsinerr2,st_vsinlim,st_rotp,st_rotperr1,st_rotperr2,st_rotplim,st_radv,st_radverr1,st_radverr2,st_radvlim,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2
HAT-P-57 b,HAT-P-57,2.46530000000,0.00000300000,-0.00000300000,0,0.0406000000,0.0011000000,-0.0011000000,0,1.74000000,0.36000000,-0.36000000,0,1.41000000,1.52000000,-1.52000000,0,Mass,0.332000,,,0,0.000000,,,0,2200.00,76.00,-76.00,0,5.820000,0.090000,-0.090000,0,A8 V,6330.00,124.00,-124.00,0,1.850000,0.390000,-0.390000,0,2.770000,1.740000,-1.740000,0,-0.2500,,,0,[Fe/H],0.80618,0.06888,-0.08190,0,4.250000,0.020000,-0.020000,0,1.0000,0.6700,-0.5100,0,0.620000,0.030000,-0.030000,0,102.1000,1.3000,-1.3000,0,,,,,-5.99000,0.35000,-0.35000,0,18h18m58.42s,274.7434180,+10d35m49.91s,10.5971968,279.86000000,3.24900000,-3.17600000
TOI-1295 b,TOI-1295,3.19688380000,0.00000050000,-0.00000050000,0,0.0470000000,0.0020000000,-0.0020000000,0,1.40000000,0.08000000,-0.08000000,0,1.42000000,0.08000000,-0.08000000,0,Mass,0.650000,0.050000,-0.050000,0,0.024000,0.020000,-0.020000,0,2360.00,50.00,-50.00,0,,,,,F,6280.00,50.00,-50.00,0,1.700000,0.030000,-0.030000,0,1.380000,0.080000,-0.080000,0,0.2600,0.0600,-0.0600,0,[Fe/H],0.58659,0.01220,-0.01256,0,4.100000,0.080000,-0.080000,0,2.0000,0.3000,-0.3000,0,0.456777,0.134567,-0.076817,0,7.8000,0.5000,-0.5000,0,11.00000,0.70000,-0.70000,1,,,,,17h06m41.33s,256.6722026,+67d52m17.41s,67.8715032,388.22700000,4.49700000,-4.39800000
XO-4 b,XO-4,4.12508000000,0.00000400000,-0.00000400000,0,0.0552400000,0.0002700000,-0.0002800000,0,1.25000000,0.08000000,-0.08000000,0,1.42000000,0.19000000,-0.19000000,0,Mass,0.830000,0.100000,-0.088000,0,0.000000,,,0,1630.00,169.00,-36.00,0,7.680000,0.110000,-0.110000,0,F5 V,6397.00,70.00,-70.00,0,1.450000,0.090000,-0.090000,0,1.100000,0.220000,-0.220000,0,-0.0400,,,0,[Fe/H],0.53558,0.00674,-0.00685,0,4.180000,0.030000,-0.030000,0,2.1000,0.6000,-0.6000,0,0.500000,0.020000,-0.020000,0,8.8000,0.5000,-0.5000,0,,,,,1.63576,0.52851,-0.52851,0,07h21m33.13s,110.3880285,+58d16m05.19s,58.2681094,272.65500000,2.91400000,-2.85500000
TOI-4137 b,TOI-4137,3.80161220000,0.00000650000,-0.00000650000,0,0.0522200000,0.0008900000,-0.0009600000,0,1.21100000,0.04000000,-0.03900000,0,1.44000000,0.17000000,-0.15000000,0,Mass,1.010000,0.170000,-0.150000,0,0.000000,0.048000,-0.052000,0,1570.00,25.00,-24.00,0,7.800000,0.240000,-0.240000,0,,6202.00,94.00,-90.00,0,1.438000,0.039000,-0.038000,0,1.313000,0.068000,-0.071000,0,0.1820,0.0830,-0.0850,0,[Fe/H],0.43933,0.03049,-0.02771,0,4.240000,0.031000,-0.032000,0,2.1000,1.3000,-1.0000,0,0.621000,0.059000,-0.055000,0,,,,,,,,,,,,,05h10m27.09s,77.6128790,+70d23m27.88s,70.3910790,334.99300000,3.31300000,-3.25000000
WASP-95 b,WASP-95,2.18467000000,0.00000100000,-0.00000100000,0,0.0341600000,0.0008300000,-0.0008300000,0,1.23000000,0.09000000,-0.09000000,0,1.44000000,0.28000000,-0.28000000,0,Mass,0.840000,0.150000,-0.120000,0,0.000000,,,0,1570.00,50.00,-50.00,0,6.510000,0.390000,-0.390000,0,G2,5830.00,140.00,-140.00,0,1.230000,0.090000,-0.090000,0,1.460000,0.420000,-0.420000,0,0.1400,,,0,[Fe/H],0.17781,0.00359,-0.00362,0,4.360000,0.070000,-0.070000,0,2.4000,1.7000,-1.0000,0,1.090000,0.200000,-0.200000,0,3.1000,0.6000,-0.6000,0,,,,,6.28450,0.00040,-0.00040,0,22h29m49.88s,337.4578243,-48d00m11.16s,-48.0030988,137.54400000,0.79500000,-0.78600000
WASP-188 b,WASP-188,5.74891600000,0.00000300000,-0.00000300000,0,0.0720000000,0.0030000000,-0.0030000000,0,1.32200000,0.05100000,-0.05100000,0,1.44300000,0.29600000,-0.29800000,0,Mass,0.780000,0.200000,-0.200000,0,0.000000,,,0,1666.00,70.00,-70.00,0,8.460000,0.010000,-0.010000,0,,6850.00,125.00,-125.00,0,1.830000,0.069000,-0.069000,0,1.500000,0.090000,-0.090000,0,0.0000,0.3000,-0.3000,0,[Fe/H],0.74277,0.01385,-0.03053,0,4.100000,0.200000,-0.200000,0,,,,,0.345000,0.002000,-0.002000,0,,,,,,,,,,,,,18h35m07.67s,278.7819771,+36d36m56.28s,36.6156327,675.28100000,9.81100000,-9.53700000
HD 217107 b,HD 217107,7.12701660000,0.00000470000,-0.00000470000,0,0.0735900000,0.0004200000,-0.0005300000,0,1.21000000,,,0,1.44600000,0.18000000,-0.06700000,0,Mass,1.000000,,,0,0.128400,0.001500,-0.001400,0,,,,,,,,,G,5622.00,17.00,-17.00,0,1.224500,0.017300,-0.017300,0,1.045000,0.018000,-0.023000,0,0.3700,0.0500,-0.0500,0,[Fe/H],0.09754,0.00878,-0.01117,0,4.340000,0.020000,-0.020000,0,11.9000,2.0000,-2.0000,0,0.800927,0.189825,-0.131519,0,0.0000,0.5000,-0.5000,0,,,,,-13.14279,0.12680,-0.12680,0,22h58m15.53s,344.5647243,-02d23m43.62s,-2.3954489,20.06190000,0.02320000,-0.02330000
HATS-67 b,HATS-67,1.60917880000,0.00000400000,-0.00000400000,0,0.0303200000,0.0001500000,-0.0001500000,0,1.68500000,0.04700000,-0.04700000,0,1.45000000,0.12000000,-0.12000000,0,Mass,0.374000,0.047000,-0.047000,0,0.057000,,,1,2193.00,22.00,-22.00,0,4.526000,0.077000,-0.077000,0,,6594.00,33.00,-33.00,0,1.441000,0.026000,-0.026000,0,1.435000,0.021000,-0.021000,0,0.3320,0.0520,-0.0520,0,[Fe/H],0.54654,0.01931,-0.02020,0,4.278000,0.015000,-0.015000,0,0.5100,0.2400,-0.2400,0,0.677000,0.035000,-0.035000,0,5.1900,0.3800,-0.3800,0,,,,,-23.36800,0.01300,-0.01300,0,12h00m50.11s,180.2087883,-46d08m11.11s,-46.1364201,960.10900000,24.02500000,-22.90000000
HATS-74 A b,HATS-74 A,1.73185606000,0.00000055000,-0.00000055000,0,0.0238400000,0.0001100000,-0.0001100000,0,1.03200000,0.02100000,-0.02100000,0,1.46000000,0.14000000,-0.14000000,0,Mass,1.640000,0.190000,-0.190000,0,0.044000,,,1,895.10,5.70,-5.70,0,8.900000,0.100000,-0.100000,0,,3776.90,9.50,-9.50,0,0.575800,0.005500,-0.005500,0,0.601000,0.008000,-0.008000,0,0.5140,0.0330,-0.0210,0,[Fe/H],-1.21610,0.01058,-0.01085,0,4.696000,0.011000,-0.011000,0,11.0000,5.1000,-5.1000,0,4.430000,0.180000,-0.140000,0,,,,,4.74542,0.00004,-0.00004,0,15.85000,0.01200,-0.01200,0,11h24m03.55s,171.0147921,-19d33m25.05s,-19.5569588,299.38900000,7.18800000,-6.86500000
HS Psc b,HS Psc,3.98600000000,0.04400000000,-0.00300000000,0,0.0435000000,0.0017000000,-0.0017000000,0,1.21000000,,,0,1.46000000,0.56000000,-0.44000000,0,Msini,1.010000,,,0,0.270000,0.210000,-0.270000,0,,,,,,,,,K7 V,4203.00,116.00,-116.00,0,0.650000,0.070000,-0.070000,0,0.690000,0.070000,-0.070000,0,-0.0500,0.0900,-0.0900,0,[Fe/H],-0.91364,0.02423,-0.02566,0,4.660000,0.030000,-0.030000,0,0.1330,0.0150,-0.0200,0,3.437016,1.264186,-0.958996,0,29.7000,3.1000,-3.1000,0,1.08600,0.00300,-0.00300,0,,,,,01h37m23.37s,24.3473790,+26d57m10.09s,26.9528036,37.66040000,0.09950000,-0.09890000
TOI-564 b,TOI-564,1.65114400000,0.00001800000,-0.00001800000,0,0.0273400000,0.0006100000,-0.0005300000,0,1.02000000,0.71000000,-0.29000000,0,1.46300000,0.10000000,-0.09600000,0,Mass,1.700000,3.100000,-1.400000,0,0.072000,0.083000,-0.050000,0,1714.00,20.00,-21.00,0,5.320000,1.290000,-0.860000,0,,5640.00,34.00,-37.00,0,1.088000,0.014000,-0.014000,0,0.998000,0.068000,-0.057000,0,0.1430,0.0760,-0.0780,0,[Fe/H],0.03262,0.01114,-0.01226,0,4.364000,0.032000,-0.028000,0,7.3000,3.6000,-3.5000,0,1.095000,0.090000,-0.075000,0,,,,,,,,,7.71682,0.39148,-0.39148,0,08h41m10.84s,130.2951535,-16d02m10.78s,-16.0363275,199.58100000,1.27000000,-1.25300000
WASP-50 b,WASP-50,1.95510000000,0.00000500000,-0.00000500000,0,0.0293000000,0.0013000000,-0.0013000000,0,1.16600000,0.04300000,-0.04300000,0,1.46880000,0.09200000,-0.09200000,0,Mass,1.325000,0.214000,-0.214000,0,0.009000,0.011000,-0.006000,0,1394.84,32.70,-32.70,0,7.510000,0.100000,-0.100000,0,,5400.00,100.00,-100.00,0,0.843000,0.031000,-0.031000,0,0.892000,0.080000,-0.074000,0,-0.1200,0.0800,-0.0800,0,[Fe/H],-0.19792,0.00584,-0.00592,0,4.540000,0.020000,-0.020000,0,7.0000,3.5000,-3.5000,0,2.120000,0.300000,-0.300000,0,1.9700,0.1000,-0.1000,0,16.30000,0.50000,-0.50000,0,25.23895,0.98255,-0.98255,0,02h54m45.14s,43.6880738,-10d53m52.89s,-10.8980242,184.84800000,1.87900000,-1.84100000
HATS-23 b,HATS-23,2.16051560000,0.00000450000,-0.00000450000,0,0.0339700000,0.0004700000,-0.0004700000,0,1.86000000,0.30000000,-0.40000000,0,1.47000000,0.07200000,-0.07200000,0,Mass,0.290000,0.300000,-0.100000,0,0.114000,,,1,1654.00,54.00,-54.00,0,6.080000,0.410000,-0.260000,0,G V,5780.00,120.00,-120.00,0,1.199000,0.061000,-0.081000,0,1.121000,0.046000,-0.046000,0,0.2800,0.0700,-0.0700,0,[Fe/H],0.15534,0.06215,-0.07255,0,4.328000,0.044000,-0.044000,0,4.2000,1.5000,-1.5000,0,0.910000,0.200000,-0.110000,0,4.6200,0.4900,-0.4900,0,,,,,-13.37200,0.00610,-0.00610,0,19h05m28.02s,286.3667500,-50d04m02.46s,-50.0673496,639.00400000,9.60900000,-9.33400000
WASP-12 b,WASP-12,1.09141890100,0.00000001800,-0.00000001800,0,0.0234000000,0.0010000000,-0.0010000000,0,1.96500000,0.08800000,-0.08700000,0,1.47000000,0.07600000,-0.06900000,0,Mass,0.266000,0.015000,-0.014000,0,0.044700,0.004300,-0.004300,0,2601.00,18.00,-18.00,0,3.000000,0.016000,-0.001900,0,,6265.00,50.00,-50.00,0,1.690000,0.019000,-0.018000,0,1.325000,0.026000,-0.018000,0,0.1200,0.0700,-0.0700,0,[Fe/H],0.59711,0.02779,-0.02505,0,4.110000,0.110000,-0.110000,0,3.0500,0.3200,-0.3200,0,0.386292,0.014098,-0.014098,0,1.9000,,,1,,,,,19.08450,0.00200,,0,06h30m32.79s,97.6366450,+29d40m20.16s,29.6722662,427.24600000,6.06800000,-5.90300000
WASP-93 b,WASP-93,2.73253210000,0.00000200000,-0.00000200000,0,0.0421100000,0.0003500000,-0.0003500000,0,1.59700000,0.07700000,-0.07700000,0,1.47000000,0.29000000,-0.29000000,0,Mass,0.479000,0.112000,-0.112000,0,0.000000,,,0,1942.00,38.00,-38.00,0,5.938000,0.133000,-0.128000,0,F4,6700.00,100.00,-100.00,0,1.524000,0.040000,-0.040000,0,1.334000,0.033000,-0.033000,0,0.0700,0.1700,-0.1700,0,[Fe/H],0.61784,0.01203,-0.01238,0,4.197000,0.019000,-0.019000,0,0.7000,0.6500,-0.6500,0,0.530000,0.039000,-0.039000,0,37.0000,3.0000,-3.0000,0,1.45000,0.40000,-0.40000,0,-2.78500,0.02900,-0.02900,0,00h37m50.10s,9.4587443,+51d17m19.60s,51.2887780,370.28400000,7.93800000,-7.61700000
HD 86081 b,HD 86081,2.13784310000,0.00000310000,-0.00000310000,0,0.0346000000,0.0027000000,-0.0027000000,0,1.21000000,,,0,1.48000000,0.23000000,-0.23000000,0,Msini,1.030000,,,0,0.011900,0.004700,-0.004700,0,,,,,,,,,F8,5939.00,,,0,1.460000,0.140000,-0.140000,0,1.210000,0.280000,-0.280000,0,0.2200,,,0,[Fe/H],0.38000,0.08000,-0.08000,0,4.180000,0.030000,-0.030000,0,3.6100,0.8600,-0.8600,0,0.351247,0.087443,-0.056116,0,4.2000,0.5000,-0.5000,0,,,,,30.74405,0.21333,-0.21333,0,09h56m05.85s,149.0243714,-03d48m30.08s,-3.8083543,103.93600000,0.55700000,-0.55100000
HAT-P-53 b,HAT-P-53,1.96162410000,0.00000390000,-0.00000390000,0,0.0315900000,0.0004200000,-0.0004200000,0,1.31800000,0.09100000,-0.09100000,0,1.48400000,0.05600000,-0.05600000,0,Mass,0.800000,0.150000,-0.150000,0,0.134000,,,1,1778.00,48.00,-48.00,0,5.610000,0.280000,-0.280000,0,,5956.00,50.00,-50.00,0,1.209000,0.081000,-0.062000,0,1.093000,0.043000,-0.043000,0,0.0000,0.0800,-0.0800,0,[Fe/H],0.21748,0.05898,-0.05017,0,4.310000,0.043000,-0.043000,0,4.6700,1.4500,-0.8300,0,0.870000,0.130000,-0.130000,0,4.1000,0.5000,-0.5000,0,,,,,-16.99000,0.10000,-0.10000,0,01h27m29.06s,21.8711012,+38d58m05.21s,38.9681137,666.80200000,15.27600000,-14.61900000
TOI-4551 b,TOI-4551,9.95581000000,0.00007600000,-0.00007800000,0,0.0994000000,0.0030000000,-0.0032000000,0,1.05800000,0.11000000,-0.06200000,0,1.49000000,0.13000000,-0.13000000,0,Mass,1.740000,0.190000,-0.180000,0,0.101000,0.034000,-0.033000,0,1655.00,,,0,,,,,,4896.00,110.00,-110.00,0,3.550000,0.180000,-0.150000,0,1.310000,0.070000,-0.180000,0,0.2300,0.0600,-0.0600,0,[Fe/H],0.80277,0.02910,-0.03119,0,3.480000,0.100000,-0.100000,0,4.9200,2.4500,-1.3300,0,0.028000,0.006000,-0.006000,0,2.8400,1.0000,-1.0000,0,,,,,41.29270,0.00600,-0.00610,0,12h19m54.90s,184.9787579,-25d49m40.27s,-25.8278531,215.98600000,2.46300000,-2.40900000
TrES-2 b,TrES-2,2.47063000000,0.00001000000,-0.00001000000,0,0.0356800000,0.0004200000,-0.0004200000,0,1.36000000,0.08000000,-0.08000000,0,1.49000000,0.22000000,-0.22000000,0,Mass,0.884000,0.021000,-0.021000,0,0.000000,,,0,1466.00,9.00,-9.00,0,7.640000,0.300000,-0.300000,0,G0 V,5850.00,50.00,-50.00,0,1.120000,0.070000,-0.070000,0,1.360000,0.300000,-0.300000,0,-0.1500,,,0,[Fe/H],0.03841,0.01262,-0.01341,0,4.430000,0.020000,-0.020000,0,3.5500,1.3600,-1.3200,0,1.380000,0.160000,-0.160000,0,1.0000,0.6000,-0.6000,0,,,,,-0.73209,2.17478,-2.17478,0,19h07m14.05s,286.8085258,+49d18m59.12s,49.3164211,215.32000000,1.05000000,-1.03900000
WASP-103 b,WASP-103,0.92554200000,0.00001900000,-0.00001900000,0,0.0198500000,0.0002100000,-0.0002100000,0,1.52800000,0.07300000,-0.04700000,0,1.49000000,0.08800000,-0.08800000,0,Mass,0.550000,0.061000,-0.070000,0,0.000000,,,0,2508.00,75.00,-70.00,0,2.978000,0.050000,-0.096000,0,F8 V,6110.00,160.00,-160.00,0,1.436000,0.052000,-0.031000,0,1.220000,0.039000,-0.036000,0,0.0600,0.1300,-0.1300,0,[Fe/H],0.41300,0.06100,-0.05700,0,4.220000,0.120000,-0.050000,0,4.0000,1.0000,-1.0000,0,0.583000,0.030000,-0.055000,0,10.6000,0.9000,-0.9000,0,,,,,-42.00100,0.00500,-0.00500,0,16h37m15.57s,249.3148604,+07d11m00.15s,7.1833758,375.64700000,,
WASP-136 b,WASP-136,5.21536178778,0.00000268524,-0.00000268524,0,0.0661000000,0.0012000000,-0.0012000000,0,1.50000000,0.15000000,-0.15000000,0,1.51000000,0.08000000,-0.08000000,0,Mass,0.583527,0.185668,-0.185668,0,0.000000,,,0,1630.00,40.00,-40.00,0,7.400000,0.300000,-0.300000,0,F,6250.00,100.00,-100.00,0,2.390140,0.115251,-0.115251,0,1.410000,0.070000,-0.070000,0,-0.1800,0.1000,-0.1000,0,[Fe/H],0.82265,0.00932,-0.00953,0,3.900000,0.060000,-0.060000,0,3.6200,0.7000,-0.7000,0,0.186000,0.042000,-0.042000,0,12.2000,0.5000,-0.5000,0,5.40000,0.50000,-0.50000,0,11.63938,0.37726,-0.37726,0,00h01m18.18s,0.3257610,-08d55m34.50s,-8.9262512,275.58700000,4.60600000,-4.46000000
HAT-P-59 b,HAT-P-59,4.14197710000,0.00000120000,-0.00000120000,0,0.0506400000,0.0003700000,-0.0003700000,0,1.12300000,0.01300000,-0.01300000,0,1.54000000,0.06700000,-0.06700000,0,Mass,1.347000,0.081000,-0.081000,0,0.030000,,,1,1277.80,6.50,-6.50,0,9.870000,0.120000,-0.120000,0,,5678.00,16.00,-16.00,0,1.103800,0.007300,-0.007300,0,1.008000,0.022000,-0.022000,0,0.2170,0.0490,-0.0490,0,[Fe/H],0.05385,0.00572,-0.00579,0,4.356000,0.013000,-0.013000,0,7.3000,1.0000,-1.0000,0,1.059000,0.038000,-0.038000,0,,,,,,,,,-20.47700,0.02700,-0.02700,0,19h29m50.12s,292.4588212,+62d31m45.08s,62.5291892,265.47100000,1.37400000,-1.36000000
WASP-65 b,WASP-65,2.31142430000,0.00000150000,-0.00000150000,0,0.0334000000,0.0016000000,-0.0017000000,0,1.11200000,0.05900000,-0.05900000,0,1.55000000,0.16000000,-0.16000000,0,Mass,1.500000,0.090000,-0.110000,0,0.000000,,,0,1480.00,10.00,-10.00,0,7.110000,0.100000,-0.100000,0,G6,5600.00,100.00,-100.00,0,1.010000,0.050000,-0.050000,0,0.930000,0.140000,-0.140000,0,-0.0700,0.0700,-0.0700,0,[Fe/H],0.05497,0.00645,-0.00655,0,4.400000,0.020000,-0.020000,0,8.0000,,,-1,1.280000,0.040000,-0.060000,0,3.6000,0.5000,-0.5000,0,,,,,-3.18530,0.00090,-0.00090,0,08h53m17.83s,133.3242982,+08d31m22.86s,8.5230171,273.70300000,2.73300000,-2.68000000
TOI-2236 b,TOI-2236,3.53159020000,0.00000260000,-0.00000260000,0,0.0500900000,0.0008000000,-0.0008200000,0,1.28200000,0.03200000,-0.03100000,0,1.58000000,0.40000000,-0.39000000,0,Mass,0.930000,0.250000,-0.240000,0,0.000000,0.048000,-0.052000,0,1688.00,19.00,-21.00,0,6.840000,0.160000,-0.150000,0,,6248.00,72.00,-77.00,0,1.573000,0.033000,-0.033000,0,1.343000,0.066000,-0.065000,0,0.1190,0.0810,-0.0780,0,[Fe/H],0.53275,0.01747,-0.02355,0,4.172000,0.024000,-0.024000,0,2.5200,0.8900,-0.8200,0,0.486000,0.034000,-0.031000,0,,,,,,,,,,,,,01h20m39.84s,20.1660113,-86d58m47.87s,-86.9799650,355.59000000,2.46100000,-2.42700000
WASP-5 b,WASP-5,1.62842790000,0.00000220000,-0.00000490000,0,0.0267000000,0.0012000000,-0.0008000000,0,1.08700000,0.06800000,-0.07100000,0,1.58000000,0.13000000,-0.10000000,0,Mass,1.640000,0.350000,-0.210000,0,0.038000,0.026000,-0.018000,0,1706.00,52.00,-48.00,0,5.400000,0.150000,-0.130000,0,G5,5700.00,100.00,-100.00,0,1.029000,0.056000,-0.069000,0,0.960000,0.130000,-0.090000,0,0.0900,0.0900,-0.0900,0,[Fe/H],0.06717,0.02204,-0.01577,0,4.395000,0.043000,-0.040000,0,5.4000,4.4000,-4.3000,0,1.240000,0.170000,-0.170000,0,3.5000,1.0000,-1.0000,0,16.20000,0.40000,-0.40000,0,20.00870,0.00320,-0.00250,0,23h57m23.77s,359.3490277,-41d16m37.99s,-41.2772202,309.13700000,3.41400000,-3.34100000
